day,station_id,station_name,latitude,longitude,aggregated_value
2017-01-07,S90,Bukit Timah Road,1.3191,103.8191,0.0
2017-01-07,S61,Chai Chee Street,1.323,103.9217,0.0
2017-01-07,S114,Choa Chu Kang Avenue 4,1.38,103.73,0.0
2017-01-07,S11,Choa Chu Kang Road,1.3746,103.6938,0.0
2017-01-07,S50,Clementi Road,1.3337,103.7768,0.0
2017-01-07,S101,Corporation Road,1.35053,103.7134,0.0
2017-01-07,S107,East Coast Parkway,1.3135,103.9625,0.0
2017-01-07,S118,Handy Road,1.2994,103.8461,0.0
2017-01-07,S120,Holland Road,1.30874,103.818,0.0
2017-01-07,S63,International Road,1.3275,103.7042,0.0
2017-01-07,S33,Jurong Pier Road,1.3081,103.71,0.0
2017-01-07,S71,Kent Ridge Road,1.2923,103.7815,0.0
2017-01-07,S43,Kim Chuan Road,1.3399,103.8878,0.0
2017-01-07,S66,Kranji Way,1.4387,103.7363,0.0
2017-01-07,S112,Lim Chu Kang Road,1.43854,103.70131,0.0
2017-01-07,S07,Lornie Road,1.3415,103.8334,0.0
2017-01-07,S40,Mandai Lake Road,1.4044,103.78962,0.0
2017-01-07,S108,Marina Gardens Drive,1.2799,103.8703,0.0
2017-01-07,S113,Marine Parade Road,1.30655,103.91074,0.0
2017-01-07,S44,Nanyang Avenue,1.34583,103.68166,0.0
2017-01-07,S119,Nicoll Highway,1.30105,103.8666,0.0
2017-01-07,S121,Old Choa Chu Kang Road,1.37288,103.72244,0.0
2017-01-07,S35,Old Toh Tuck Road,1.3329,103.7556,0.0
2017-01-07,S29,Pasir Ris Drive 12,1.387,103.935,0.0
2017-01-07,S94,Pasir Ris Street 51,1.3662,103.9528,0.0
2017-01-07,S78,Poole Road,1.30703,103.89067,0.0
2017-01-07,S106,Pulau Ubin,1.4168,103.9673,0.0
2017-01-07,S81,Punggol Central,1.4029,103.9092,0.0
2017-01-07,S06,S06,1.3524,103.9007,0.0
